# The (real space) HaloFit power spectrum from CLASS.
#      k[h/Mpc]            P(k)
    9.36381e-04     2.98082e+03
    9.39080e-04     2.98890e+03
    9.41787e-04     2.99701e+03
    9.44503e-04     3.00513e+03
    9.47226e-04     3.01327e+03
    9.49956e-04     3.02143e+03
    9.52695e-04     3.02962e+03
    9.55442e-04     3.03783e+03
    9.58196e-04     3.04605e+03
    9.60959e-04     3.05430e+03
    9.63729e-04     3.06257e+03
    9.66508e-04     3.07086e+03
    9.69294e-04     3.07917e+03
    9.72088e-04     3.08751e+03
    9.74891e-04     3.09586e+03
    9.77702e-04     3.10424e+03
    9.80520e-04     3.11264e+03
    9.83347e-04     3.12106e+03
    9.86182e-04     3.12950e+03
    9.89025e-04     3.13796e+03
    9.91876e-04     3.14645e+03
    9.94736e-04     3.15495e+03
    9.97604e-04     3.16348e+03
    1.00048e-03     3.17203e+03
    1.00336e-03     3.18060e+03
    1.00626e-03     3.18920e+03
    1.00916e-03     3.19781e+03
    1.01207e-03     3.20645e+03
    1.01499e-03     3.21511e+03
    1.01791e-03     3.22380e+03
    1.02085e-03     3.23250e+03
    1.02379e-03     3.24123e+03
